frame,teaching_style,slidesarea,studentsarea,pointingslides,lookingstudents,computerarea,whiteboardarea,facingstudents
575,Active Gesturing,0,1,0,1,0,0,1
576,Active Gesturing,0,1,0,1,0,0,1
577,Active Gesturing,0,1,0,1,0,0,1
578,Active Gesturing,0,1,0,1,0,0,1
579,Active Gesturing,0,1,0,1,0,0,1
580,Active Gesturing,0,1,0,1,0,0,1
581,Active Gesturing,0,1,0,1,0,0,1
582,Active Gesturing,0,1,0,1,0,0,1
583,Active Gesturing,0,1,0,1,0,0,1
584,Active Gesturing,0,1,0,1,0,0,1
585,Active Gesturing,0,1,0,1,0,0,1
586,Active Gesturing,0,1,0,1,0,0,1
587,Active Gesturing,0,1,0,1,0,0,1
588,Active Gesturing,0,1,0,1,0,0,1
589,Active Gesturing,0,1,0,0,0,0,1
590,Active Gesturing,0,1,0,1,0,0,1
591,Active Gesturing,0,1,0,0,0,0,1
592,Active Gesturing,0,1,0,0,0,0,1
593,Active Gesturing,0,1,0,0,0,0,1
594,Active Gesturing,0,1,0,0,0,0,1
595,Active Gesturing,0,0,0,1,0,0,1
596,Active Gesturing,0,1,0,0,0,0,1
597,Active Gesturing,0,1,0,1,0,0,1
598,Active Gesturing,0,1,0,1,0,0,1
599,Active Gesturing,0,1,0,1,0,0,1
600,Active Gesturing,0,1,0,1,0,0,1
601,Active Gesturing,0,1,0,1,0,0,1
602,Active Gesturing,0,1,0,1,0,0,1
603,Active Gesturing,0,1,0,1,0,0,1
604,Active Gesturing,0,1,0,1,0,0,1
605,Active Gesturing,0,1,0,1,0,0,1
606,Active Gesturing,0,1,0,1,0,0,1
607,Active Gesturing,0,1,0,1,0,0,1
608,Active Gesturing,0,1,0,1,0,0,1
609,Active Gesturing,0,1,0,1,0,0,1
610,Active Gesturing,0,1,0,1,0,0,1
611,Active Gesturing,0,1,0,1,0,0,1
612,Active Gesturing,0,1,0,1,0,0,1
613,Active Gesturing,0,1,0,1,0,0,1
614,Active Gesturing,0,1,0,1,0,0,1
615,Active Gesturing,0,1,0,1,0,0,1
616,Active Gesturing,0,1,0,1,0,0,1
617,Active Gesturing,0,1,0,1,0,0,1
618,Active Gesturing,0,1,0,1,0,0,1
619,Active Gesturing,0,1,0,1,0,0,1
620,Active Gesturing,0,1,0,1,0,0,1
621,Active Gesturing,0,1,0,1,0,0,1
622,Active Gesturing,0,1,0,0,0,0,1
623,Active Gesturing,0,1,0,0,0,0,1
624,Active Gesturing,0,1,0,1,0,0,1
625,Active Gesturing,0,1,0,1,0,0,1
626,Active Gesturing,0,1,0,1,0,0,1
627,Active Gesturing,0,1,0,1,0,0,1
628,Active Gesturing,0,1,0,1,0,0,1
629,Active Gesturing,0,1,0,1,0,0,1
630,Active Gesturing,0,1,0,1,0,0,0
631,Active Gesturing,0,1,0,1,0,0,0
632,Active Gesturing,0,1,0,1,0,0,0
633,Active Gesturing,0,1,0,1,0,0,1
634,Active Gesturing,0,1,0,1,0,0,1
635,Active Gesturing,0,1,0,1,0,0,1
636,Active Gesturing,0,1,0,1,0,0,1
637,Active Gesturing,0,1,0,1,0,0,1
638,Active Gesturing,0,1,0,1,0,0,1
639,Active Gesturing,0,1,0,1,0,0,1
640,Active Gesturing,0,1,0,1,0,0,1
641,Active Gesturing,0,1,0,1,0,0,1
642,Active Gesturing,0,1,0,1,0,0,1
643,Active Gesturing,0,1,0,1,0,0,1
644,Active Gesturing,0,1,0,1,0,0,1
645,Active Gesturing,0,1,0,1,0,0,1
646,Active Gesturing,0,1,0,1,0,0,1
647,Active Gesturing,0,1,0,1,0,0,1
648,Active Gesturing,0,1,0,1,0,0,1
649,Active Gesturing,0,1,0,1,0,0,1
650,Active Gesturing,0,1,0,1,0,0,1
651,Active Gesturing,0,1,0,1,0,0,1
652,Active Gesturing,0,1,0,1,0,0,1
653,Active Gesturing,0,1,0,1,0,0,1
654,Active Gesturing,0,1,0,1,0,0,1
655,Active Gesturing,0,1,0,1,0,0,1
656,Active Gesturing,0,1,0,1,0,0,1
657,Active Gesturing,0,1,0,1,0,0,1
658,Active Gesturing,0,1,0,1,0,0,1
659,Active Gesturing,0,1,0,1,0,0,1
660,Active Gesturing,0,1,0,1,0,0,1
661,Active Gesturing,0,1,0,1,0,0,1
662,Active Gesturing,0,1,0,1,0,0,1
663,Active Gesturing,0,1,0,1,0,0,1
664,Active Gesturing,0,1,0,1,0,0,1
665,Active Gesturing,0,1,0,1,0,0,1
666,Active Gesturing,0,1,0,1,0,0,1
667,Active Gesturing,0,1,0,1,0,0,1
668,Active Gesturing,0,1,0,1,0,0,1
669,Active Gesturing,0,1,0,1,0,0,1
670,Active Gesturing,0,1,0,0,0,0,1
671,Active Gesturing,0,1,0,1,0,0,1
672,Active Gesturing,0,1,0,1,0,0,1
673,Active Gesturing,0,1,0,1,0,0,1
674,Active Gesturing,0,1,0,1,0,0,1
675,Active Gesturing,0,1,0,1,0,0,1
676,Active Gesturing,0,1,0,1,0,0,1
677,Active Gesturing,0,1,0,1,0,0,1
678,Active Gesturing,0,1,0,1,0,0,1
679,Active Gesturing,0,1,0,1,0,0,1
680,Active Gesturing,0,1,0,1,0,0,1
681,Active Gesturing,0,1,0,1,0,0,1
682,Active Gesturing,0,1,0,1,0,0,1
683,Active Gesturing,0,1,0,1,0,0,1
684,Active Gesturing,0,1,0,1,0,0,1
685,Active Gesturing,0,1,0,1,0,0,1
686,Active Gesturing,0,1,0,1,0,0,1
687,Active Gesturing,0,1,0,1,0,0,1
688,Active Gesturing,0,1,0,1,0,0,1
689,Active Gesturing,0,1,0,1,0,0,1
690,Active Gesturing,0,1,0,1,0,0,1
691,Active Gesturing,0,1,0,1,0,0,1
692,Active Gesturing,0,1,0,1,0,0,1
693,Active Gesturing,0,1,0,1,0,0,1
694,Active Gesturing,0,1,0,1,0,0,1
695,Active Gesturing,0,1,0,1,0,0,1
696,Active Gesturing,0,1,0,1,0,0,1
697,Active Gesturing,0,1,0,1,0,0,1
698,Active Gesturing,0,1,0,1,0,0,1
699,Active Gesturing,0,1,0,1,0,0,1
700,Active Gesturing,0,1,0,1,0,0,1
701,Active Gesturing,0,1,0,1,0,0,1
702,Active Gesturing,0,1,0,1,0,0,1
703,Active Gesturing,0,1,0,1,0,0,1
704,Active Gesturing,0,1,0,1,0,0,1
705,Active Gesturing,0,1,0,1,0,0,1
706,Active Gesturing,0,1,0,1,0,0,1
707,Active Gesturing,0,1,0,1,0,0,1
708,Active Gesturing,0,1,0,1,0,0,1
709,Active Gesturing,0,1,0,1,0,0,1
710,Active Gesturing,0,1,0,1,0,0,1
711,Active Gesturing,0,1,0,1,0,0,1
712,Active Gesturing,0,1,0,1,0,0,1
713,Active Gesturing,0,1,0,1,0,0,1
714,Active Gesturing,0,1,0,1,0,0,1
715,Active Gesturing,0,1,0,1,0,0,1
716,Active Gesturing,0,1,0,1,0,0,1
717,Active Gesturing,0,1,0,1,0,0,1
718,Active Gesturing,0,1,0,1,0,0,1
719,Active Gesturing,0,1,0,1,0,0,1
720,Active Gesturing,0,1,0,1,0,0,1
721,Active Gesturing,0,1,0,1,0,0,1
722,Active Gesturing,0,1,0,0,0,0,1
723,Active Gesturing,0,1,0,0,0,0,1
724,Active Gesturing,0,1,0,0,0,0,1
725,Active Gesturing,0,1,0,0,0,0,1
726,Active Gesturing,0,1,0,0,0,0,1
727,Active Gesturing,0,1,0,0,0,0,1
728,Active Gesturing,0,1,0,0,0,0,1
729,Active Gesturing,0,1,0,0,0,0,1
730,Active Gesturing,0,1,0,0,0,0,1
731,Active Gesturing,0,1,0,0,0,0,1
732,Active Gesturing,0,1,0,0,0,0,1
733,Active Gesturing,0,1,0,0,0,0,1
734,Active Gesturing,0,1,0,1,0,0,1
735,Active Gesturing,0,1,0,1,0,0,1
736,Active Gesturing,0,1,0,1,0,0,1
737,Active Gesturing,0,1,0,1,0,0,1
738,Active Gesturing,0,1,0,1,0,0,1
739,Active Gesturing,0,1,0,1,0,0,1
740,Active Gesturing,0,1,0,1,0,0,1
741,Active Gesturing,0,1,0,1,0,0,1
742,Active Gesturing,0,1,0,1,0,0,1
743,Active Gesturing,0,1,0,1,0,0,1
744,Active Gesturing,0,1,0,1,0,0,1
745,Active Gesturing,0,1,0,1,0,0,1
746,Active Gesturing,0,1,0,1,0,0,1
747,Active Gesturing,0,1,0,1,0,0,1
748,Active Gesturing,0,1,0,1,0,0,1
749,Active Gesturing,0,1,0,1,0,0,1
750,Active Gesturing,0,1,0,1,0,0,1
751,Active Gesturing,0,1,0,1,0,0,1
752,Active Gesturing,0,1,0,1,0,0,1
753,Active Gesturing,0,1,0,1,0,0,1
754,Active Gesturing,0,1,0,1,0,0,1
755,Active Gesturing,0,1,0,1,0,0,1
756,Active Gesturing,0,1,0,1,0,0,1
757,Active Gesturing,0,1,0,1,0,0,1
758,Active Gesturing,0,1,0,1,0,0,1
759,Active Gesturing,0,1,0,1,0,0,1
760,Active Gesturing,0,1,0,1,0,0,1
761,Active Gesturing,0,1,0,1,0,0,1
762,Active Gesturing,0,1,0,1,0,0,1
763,Active Gesturing,0,1,0,1,0,0,1
764,Active Gesturing,0,1,0,1,0,0,1
765,Active Gesturing,0,1,0,1,0,0,1
766,Active Gesturing,0,1,0,1,0,0,1
767,Active Gesturing,0,1,0,1,0,0,1
768,Active Gesturing,0,1,0,1,0,0,1
769,Active Gesturing,0,1,0,1,0,0,1
770,Active Gesturing,0,1,0,1,0,0,1
771,Active Gesturing,0,1,0,1,0,0,1
772,Active Gesturing,0,1,0,1,0,0,1
773,Active Gesturing,0,1,0,1,0,0,1
774,Active Gesturing,0,1,0,1,0,0,1
775,Active Gesturing,0,1,0,1,0,0,1
776,Active Gesturing,0,1,0,1,0,0,1
777,Active Gesturing,0,1,0,1,0,0,1
778,Active Gesturing,0,1,0,1,0,0,1
779,Active Gesturing,0,1,0,1,0,0,1
780,Active Gesturing,0,1,0,1,0,0,1
781,Active Gesturing,0,1,0,1,0,0,1
782,Active Gesturing,0,1,0,1,0,0,1
783,Active Gesturing,0,1,0,1,0,0,1
784,Active Gesturing,0,1,0,1,0,0,1
785,Active Gesturing,0,1,0,1,0,0,1
786,Active Gesturing,0,1,0,1,0,0,1
787,Active Gesturing,0,1,0,1,0,0,1
788,Active Gesturing,0,1,0,1,0,0,1
789,Active Gesturing,0,1,0,1,0,0,1
790,Active Gesturing,0,1,0,1,0,0,1
791,Active Gesturing,0,1,0,1,0,0,1
792,Active Gesturing,0,1,0,1,0,0,1
793,Active Gesturing,0,1,0,1,0,0,1
794,Active Gesturing,0,1,0,1,0,0,1
795,Active Gesturing,0,1,0,1,0,0,1
796,Active Gesturing,0,1,0,1,0,0,1
797,Active Gesturing,0,1,0,1,0,0,1
798,Active Gesturing,0,1,0,1,0,0,1
799,Active Gesturing,0,1,0,1,0,0,1
800,Active Gesturing,0,1,0,1,0,0,1
801,Active Gesturing,0,1,0,1,0,0,1
802,Active Gesturing,0,1,0,1,0,0,1
803,Active Gesturing,0,1,0,1,0,0,1
804,Active Gesturing,0,1,0,1,0,0,1
805,Active Gesturing,0,1,0,1,0,0,1
806,Active Gesturing,0,1,0,1,0,0,1
807,Active Gesturing,0,1,0,1,0,0,1
808,Active Gesturing,0,1,0,1,0,0,1
809,Active Gesturing,0,1,0,1,0,0,1
810,Active Gesturing,0,1,0,1,0,0,1
811,Active Gesturing,0,1,0,1,0,0,1
812,Active Gesturing,0,1,0,1,0,0,1
813,Active Gesturing,0,1,0,1,0,0,1
814,Active Gesturing,0,1,0,1,0,0,1
815,Active Gesturing,0,1,0,1,0,0,1
816,Active Gesturing,0,1,0,1,0,0,1
817,Active Gesturing,0,1,0,1,0,0,1
818,Active Gesturing,0,1,0,1,0,0,1
819,Active Gesturing,0,1,0,1,0,0,1
820,Active Gesturing,0,1,0,1,0,0,1
821,Active Gesturing,0,1,0,1,0,0,1
822,Active Gesturing,0,1,0,1,0,0,1
823,Active Gesturing,0,1,0,1,0,0,1
824,Active Gesturing,0,1,0,1,0,0,1
825,Active Gesturing,0,1,0,1,0,0,1
826,Active Gesturing,0,1,0,1,0,0,1
827,Active Gesturing,0,1,0,1,0,0,1
828,Active Gesturing,0,1,0,1,0,0,1
829,Active Gesturing,0,1,0,1,0,0,1
830,Active Gesturing,0,1,0,1,0,0,1
831,Active Gesturing,0,1,0,1,0,0,1
832,Active Gesturing,0,1,0,1,0,0,1
833,Active Gesturing,0,1,0,1,0,0,1
834,Active Gesturing,0,1,0,1,0,0,1
835,Active Gesturing,0,1,0,1,0,0,1
836,Active Gesturing,0,1,0,1,0,0,1
837,Active Gesturing,0,1,0,1,0,0,1
838,Active Gesturing,0,1,0,1,0,0,1
839,Active Gesturing,0,1,0,1,0,0,1
840,Active Gesturing,0,1,0,1,0,0,1
841,Active Gesturing,0,1,0,1,0,0,1
842,Active Gesturing,0,1,0,1,0,0,1
843,Active Gesturing,0,1,0,1,0,0,1
844,Active Gesturing,0,1,0,0,0,0,1
845,Active Gesturing,0,1,0,0,0,0,1
846,Active Gesturing,0,1,0,1,0,0,1
847,Active Gesturing,0,1,0,1,0,0,1
848,Active Gesturing,0,1,0,1,0,0,1
849,Active Gesturing,0,1,0,1,0,0,1
850,Active Gesturing,0,1,0,1,0,0,1
851,Active Gesturing,0,1,0,1,0,0,1
852,Active Gesturing,0,1,0,1,0,0,1
853,Active Gesturing,0,1,0,1,0,0,1
854,Active Gesturing,0,1,0,1,0,0,1
855,Active Gesturing,0,1,0,1,0,0,1
856,Active Gesturing,0,1,0,1,0,0,1
857,Active Gesturing,0,1,0,1,0,0,1
858,Active Gesturing,0,1,0,1,0,0,1
859,Active Gesturing,0,1,0,1,0,0,1
860,Active Gesturing,0,1,0,1,0,0,1
861,Active Gesturing,0,1,0,1,0,0,1
862,Active Gesturing,0,1,0,1,0,0,1
863,Active Gesturing,0,1,0,1,0,0,1
864,Active Gesturing,0,1,0,1,0,0,1
865,Active Gesturing,0,1,0,1,0,0,1
866,Active Gesturing,0,1,0,1,0,0,1
867,Active Gesturing,0,1,0,1,0,0,1
868,Active Gesturing,0,1,0,1,0,0,1
869,Active Gesturing,0,1,0,1,0,0,1
870,Active Gesturing,0,1,0,1,0,0,1
871,Active Gesturing,0,1,0,1,0,0,1
872,Active Gesturing,0,1,0,1,0,0,1
873,Active Gesturing,0,1,0,1,0,0,1
874,Active Gesturing,0,1,0,1,0,0,1
875,Active Gesturing,0,1,0,1,0,0,1
876,Active Gesturing,0,1,0,1,0,0,1
877,Active Gesturing,0,1,0,1,0,0,1
878,Active Gesturing,0,1,0,1,0,0,1
879,Active Gesturing,0,1,0,1,0,0,1
880,Active Gesturing,0,1,0,1,0,0,1
881,Active Gesturing,0,1,0,1,0,0,1
882,Active Gesturing,0,1,0,1,0,0,1
883,Active Gesturing,0,1,0,1,0,0,1
884,Active Gesturing,0,1,0,1,0,0,1
885,Active Gesturing,0,1,0,1,0,0,1
886,Active Gesturing,0,1,0,1,0,0,1
887,Active Gesturing,0,1,0,1,0,0,1
888,Active Gesturing,0,1,0,1,0,0,1
889,Active Gesturing,0,1,0,1,0,0,1
890,Active Gesturing,0,1,0,1,0,0,1
891,Active Gesturing,0,1,0,1,0,0,1
892,Active Gesturing,0,1,0,1,0,0,1
893,Active Gesturing,0,1,0,1,0,0,1
894,Active Gesturing,0,1,0,1,0,0,1
895,Active Gesturing,0,1,0,1,0,0,1
896,Active Gesturing,0,1,0,1,0,0,1
897,Active Gesturing,0,1,0,1,0,0,1
898,Active Gesturing,0,1,0,1,0,0,1
899,Active Gesturing,0,1,0,1,0,0,1
900,Active Gesturing,0,1,0,1,0,0,1
901,Active Gesturing,0,1,0,1,0,0,1
902,Active Gesturing,0,1,0,1,0,0,1
903,Active Gesturing,0,1,0,1,0,0,1
904,Active Gesturing,0,1,0,1,0,0,1
905,Active Gesturing,0,1,0,1,0,0,1
906,Active Gesturing,0,1,0,1,0,0,1
907,Active Gesturing,0,1,0,1,0,0,1
908,Active Gesturing,0,1,0,1,0,0,1
909,Active Gesturing,0,1,0,1,0,0,1
910,Active Gesturing,0,1,0,1,0,0,1
911,Active Gesturing,0,1,0,1,0,0,1
912,Active Gesturing,0,1,0,1,0,0,1
913,Active Gesturing,0,1,0,1,0,0,1
914,Active Gesturing,0,1,0,1,0,0,1
915,Active Gesturing,0,1,0,1,0,0,1
916,Active Gesturing,0,1,0,1,0,0,1
917,Active Gesturing,0,1,0,1,0,0,0
918,Active Gesturing,0,1,0,1,0,0,0
919,Active Gesturing,0,1,0,1,0,0,0
920,Active Gesturing,0,1,0,1,0,0,0
921,Active Gesturing,0,1,0,1,0,0,0
922,Active Gesturing,0,1,0,1,0,0,1
923,Active Gesturing,0,1,0,1,0,0,1
924,Active Gesturing,0,1,0,1,0,0,1
925,Active Gesturing,0,1,0,1,0,0,1
926,Active Gesturing,0,1,0,1,0,0,1
927,Active Gesturing,0,1,0,1,0,0,1
928,Active Gesturing,0,1,0,1,0,0,1
929,Active Gesturing,0,1,0,1,0,0,1
930,Active Gesturing,0,1,0,1,0,0,1
931,Active Gesturing,0,1,0,0,0,0,1
932,Active Gesturing,0,1,0,0,0,0,1
933,Active Gesturing,0,1,0,0,0,0,1
934,Active Gesturing,0,1,0,1,0,0,1
935,Active Gesturing,0,1,0,1,0,0,1
936,Active Gesturing,0,1,0,1,0,0,1
937,Active Gesturing,0,1,0,1,0,0,1
938,Active Gesturing,0,1,0,1,0,0,1
939,Active Gesturing,0,1,0,1,0,0,1
940,Active Gesturing,0,1,0,1,0,0,1
941,Active Gesturing,0,1,0,1,0,0,1
942,Active Gesturing,0,1,0,1,0,0,1
943,Active Gesturing,0,1,0,1,0,0,1
944,Active Gesturing,0,1,0,1,0,0,1
945,Active Gesturing,0,1,0,1,0,0,1
946,Active Gesturing,0,1,0,1,0,0,1
947,Active Gesturing,0,1,0,1,0,0,1
948,Active Gesturing,0,1,0,1,0,0,1
949,Active Gesturing,0,1,0,1,0,0,1
950,Active Gesturing,0,1,0,1,0,0,1
951,Active Gesturing,0,1,0,1,0,0,1
952,Active Gesturing,0,1,0,1,0,0,1
953,Active Gesturing,0,1,0,1,0,0,1
954,Active Gesturing,0,1,0,1,0,0,1
955,Active Gesturing,0,1,0,1,0,0,1
956,Active Gesturing,0,1,0,1,0,0,1
957,Active Gesturing,0,1,0,1,0,0,1
958,Active Gesturing,0,1,0,1,0,0,1
959,Active Gesturing,0,1,0,1,0,0,1
960,Active Gesturing,0,1,0,1,0,0,1
961,Active Gesturing,0,1,0,1,0,0,1
962,Active Gesturing,0,1,0,1,0,0,1
963,Active Gesturing,0,1,0,1,0,0,1
964,Active Gesturing,0,1,0,1,0,0,1
965,Active Gesturing,0,1,0,1,0,0,1
966,Active Gesturing,0,1,0,1,0,0,1
967,Active Gesturing,0,1,0,1,0,0,1
968,Active Gesturing,0,1,0,1,0,0,1
969,Active Gesturing,0,1,0,1,0,0,1
970,Active Gesturing,0,1,0,1,0,0,1
971,Active Gesturing,0,1,0,1,0,0,1
972,Active Gesturing,0,1,0,1,0,0,1
973,Active Gesturing,0,1,0,1,0,0,1
974,Active Gesturing,0,1,0,1,0,0,1
975,Active Gesturing,0,1,0,1,0,0,1
976,Active Gesturing,0,1,0,1,0,0,1
977,Active Gesturing,0,1,0,1,0,0,1
978,Active Gesturing,0,1,0,1,0,0,1
979,Active Gesturing,0,1,0,1,0,0,1
980,Active Gesturing,0,1,0,1,0,0,1
981,Active Gesturing,0,1,0,1,0,0,1
982,Active Gesturing,0,1,0,1,0,0,1
983,Active Gesturing,0,1,0,1,0,0,1
984,Active Gesturing,0,1,0,1,0,0,1
985,Active Gesturing,0,1,0,1,0,0,1
986,Active Gesturing,0,1,0,1,0,0,1
987,Active Gesturing,0,1,0,1,0,0,1
988,Active Gesturing,0,1,0,1,0,0,1
989,Active Gesturing,0,1,0,1,0,0,1
990,Active Gesturing,0,1,0,1,0,0,1
991,Active Gesturing,0,1,0,1,0,0,1
992,Active Gesturing,0,1,0,1,0,0,1
993,Active Gesturing,0,1,0,1,0,0,1
994,Passive Teaching,0,1,0,1,0,0,1
995,Passive Teaching,0,1,0,1,0,0,1
996,Passive Teaching,0,1,0,1,0,0,1
997,Passive Teaching,0,1,0,1,0,0,1
998,Passive Teaching,0,1,0,1,0,0,1
999,Passive Teaching,0,1,0,1,0,0,1
1000,Passive Teaching,0,1,0,1,0,0,1
1001,Active Gesturing,0,1,0,1,0,0,1
1002,Active Gesturing,0,1,0,1,0,0,1
1003,Active Gesturing,0,1,0,1,0,0,1
1004,Active Gesturing,0,1,0,1,0,0,1
1005,Active Gesturing,0,1,0,1,0,0,1
1006,Active Gesturing,0,1,0,1,0,0,1
1007,Active Gesturing,0,1,0,1,0,0,1
1008,Active Gesturing,0,1,0,1,0,0,1
1009,Active Gesturing,0,1,0,1,0,0,1
1010,Active Gesturing,0,1,0,1,0,0,1
1011,Active Gesturing,0,1,0,1,0,0,1
1012,Active Gesturing,0,1,0,1,0,0,1
1013,Active Gesturing,0,1,0,1,0,0,1
1014,Active Gesturing,0,1,0,1,0,0,1
1015,Active Gesturing,0,1,0,1,0,0,1
1016,Active Gesturing,0,1,0,1,0,0,1
1017,Active Gesturing,0,1,0,1,0,0,1
1018,Active Gesturing,0,1,0,1,0,0,1
1019,Active Gesturing,0,1,0,1,0,0,1
1020,Active Gesturing,0,1,0,1,0,0,1
1021,Active Gesturing,0,1,0,1,0,0,1
1022,Active Gesturing,0,1,0,1,0,0,1
1023,Active Gesturing,0,1,0,1,0,0,1
1024,Active Gesturing,0,1,0,1,0,0,1
1025,Active Gesturing,0,1,0,1,0,0,1
1026,Active Gesturing,0,1,0,1,0,0,1
1027,Active Gesturing,0,1,0,1,0,0,1
1028,Active Gesturing,0,1,0,0,0,0,1
1029,Active Gesturing,0,1,0,1,0,0,1
1030,Active Gesturing,0,1,0,1,0,0,1
1031,Active Gesturing,0,1,0,1,0,0,1
1032,Active Gesturing,0,1,0,0,0,0,1
1033,Active Gesturing,0,1,0,0,0,0,1
1034,Active Gesturing,0,1,0,1,0,0,1
1035,Active Gesturing,0,1,0,1,0,0,1
1036,Active Gesturing,0,1,0,1,0,0,1
1037,Active Gesturing,0,1,0,0,0,0,1
1038,Active Gesturing,0,1,0,1,0,0,1
1039,Active Gesturing,0,1,0,1,0,0,1
1040,Active Gesturing,0,1,0,1,0,0,1
1041,Active Gesturing,0,1,0,1,0,0,1
1042,Active Gesturing,0,1,0,1,0,0,1
1043,Active Gesturing,0,1,0,1,0,0,1
1044,Active Gesturing,0,1,0,1,0,0,1
1045,Active Gesturing,0,1,0,1,0,0,1
1046,Active Gesturing,0,1,0,1,0,0,1
1047,Active Gesturing,0,1,0,1,0,0,0
1048,Active Gesturing,0,1,0,1,0,0,0
1049,Active Gesturing,0,1,0,1,0,0,0
1050,Active Gesturing,0,1,0,1,0,0,0
1051,Active Gesturing,0,1,0,1,0,0,0
1052,Active Gesturing,0,1,0,1,0,0,0
1053,Active Gesturing,0,1,0,1,0,0,0
1054,Active Gesturing,0,1,0,1,0,0,0
1055,Active Gesturing,0,1,0,1,0,0,0
1056,Active Gesturing,0,1,0,1,0,0,0
1057,Active Gesturing,0,1,0,1,0,0,1
1058,Active Gesturing,0,1,0,1,0,0,0
1059,Active Gesturing,0,1,0,1,0,0,1
1060,Active Gesturing,0,1,0,1,0,0,0
1061,Active Gesturing,0,1,0,1,0,0,0
1062,Active Gesturing,0,1,0,1,0,0,0
1063,Active Gesturing,0,1,0,1,0,0,1
1064,Active Gesturing,0,1,0,1,0,0,1
1065,Active Gesturing,0,1,0,1,0,0,1
1066,Active Gesturing,0,1,0,0,0,0,1
1067,Active Gesturing,0,1,0,0,0,0,1
1068,Active Gesturing,0,1,0,1,0,0,1
1069,Active Gesturing,0,1,0,1,0,0,1
1070,Active Gesturing,0,1,0,1,0,0,1
1071,Active Gesturing,0,1,0,1,0,0,1
1072,Active Gesturing,0,1,0,1,0,0,1
1073,Active Gesturing,0,1,0,1,0,0,1
1074,Active Gesturing,0,1,0,1,0,0,1
1075,Active Gesturing,0,1,0,1,0,0,1
1076,Active Gesturing,0,1,0,1,0,0,1
1077,Active Gesturing,0,1,0,1,0,0,1
1078,Active Gesturing,0,1,0,1,0,0,1
1079,Active Gesturing,0,1,0,1,0,0,1
1080,Active Gesturing,0,1,0,1,0,0,1
1081,Active Gesturing,0,1,0,1,0,0,1
1082,Active Gesturing,0,1,0,1,0,0,1
1083,Active Gesturing,0,1,0,1,0,0,1
1084,Active Gesturing,0,1,0,1,0,0,1
1085,Active Gesturing,0,1,0,1,0,0,1
1086,Active Gesturing,0,1,0,1,0,0,1
1087,Active Gesturing,0,1,0,1,0,0,1
1088,Active Gesturing,0,1,0,1,0,0,1
1089,Active Gesturing,0,1,0,1,0,0,1
1090,Active Gesturing,0,1,0,1,0,0,1
1091,Active Gesturing,0,1,0,1,0,0,1
1092,Active Gesturing,0,1,0,1,0,0,1
1093,Active Gesturing,0,1,0,1,0,0,1
1094,Active Gesturing,0,1,0,1,0,0,1
1095,Active Gesturing,0,1,0,1,0,0,1
1096,Active Gesturing,0,1,0,1,0,0,1
1097,Active Gesturing,0,1,0,1,0,0,1
1098,Active Gesturing,0,1,0,1,0,0,1
1099,Active Gesturing,0,1,0,0,0,0,1
1100,Active Gesturing,0,1,0,0,0,0,1
1101,Active Gesturing,0,1,0,0,0,0,1
1102,Active Gesturing,0,1,0,1,0,0,1
1103,Active Gesturing,0,1,0,1,0,0,1
1104,Active Gesturing,0,1,0,1,0,0,1
1105,Active Gesturing,0,1,0,1,0,0,1
1106,Active Gesturing,0,1,0,1,0,0,1
1107,Active Gesturing,0,1,0,1,0,0,1
1108,Active Gesturing,0,1,0,1,0,0,1
1109,Active Gesturing,0,1,0,1,0,0,1
1110,Active Gesturing,0,1,0,1,0,0,1
1111,Active Gesturing,0,1,0,0,0,0,1
1112,Active Gesturing,0,1,0,0,0,0,1
1113,Active Gesturing,0,1,0,0,0,0,1
1114,Active Gesturing,0,1,0,0,0,0,1
1115,Active Gesturing,0,1,0,0,0,0,1
1116,Active Gesturing,0,1,0,1,0,0,1
1117,Active Gesturing,0,1,0,1,0,0,1
1118,Active Gesturing,0,1,0,1,0,0,1
1119,Active Gesturing,0,1,0,0,0,0,1
1120,Active Gesturing,0,1,0,0,0,0,1
1121,Active Gesturing,0,1,0,0,0,0,1
1122,Active Gesturing,0,1,0,0,0,0,1
1123,Active Gesturing,0,1,0,0,0,0,1
1124,Active Gesturing,0,1,0,0,0,0,1
1125,Active Gesturing,0,1,0,0,0,0,1
1126,Active Gesturing,0,1,0,0,0,0,1
1127,Active Gesturing,0,1,0,1,0,0,1
1128,Active Gesturing,0,1,0,1,0,0,1
1129,Active Gesturing,0,1,0,1,0,0,1
1130,Active Gesturing,0,1,0,1,0,0,1
1131,Active Gesturing,0,1,0,1,0,0,1
1132,Active Gesturing,0,1,0,1,0,0,1
1133,Active Gesturing,0,1,0,1,0,0,1
1134,Active Gesturing,0,1,0,1,0,0,1
1135,Active Gesturing,0,1,0,1,0,0,1
1136,Active Gesturing,0,1,0,1,0,0,1
1137,Active Gesturing,0,1,0,1,0,0,1
1138,Active Gesturing,0,1,0,1,0,0,1
1139,Active Gesturing,0,1,0,1,0,0,1
1140,Active Gesturing,0,1,0,1,0,0,1
1141,Active Gesturing,0,1,0,1,0,0,1
1142,Active Gesturing,0,1,0,1,0,0,1
1143,Active Gesturing,0,1,0,1,0,0,1
1144,Active Gesturing,0,1,0,1,0,0,1
1145,Active Gesturing,0,1,0,1,0,0,1
1146,Active Gesturing,0,1,0,1,0,0,1
1147,Active Gesturing,0,1,0,1,0,0,1
1148,Active Gesturing,0,1,0,1,0,0,1
